direction,q,side,policy,phase,node,end,sample,warmup,correct,requested_delay_ms,local_activation_arrival_ms,activation_ack_ms,post_activation_weight_wait_ms,subsequent_compute_cuda_ms,finite_work_complete_ms,weight_bytes,weight_work_ms,activation_event_prepare_ms,activation_copy_call_ms,activation_post_call_submit_ms,activation_completion_wait_ms,activation_host_ms,activation_cuda_ms,activation_gpu_start_ms,activation_gpu_end_ms
B-A,1,both,window2,jitter,B,sender,4,False,True,0.19392448979470966,0.6683106422424316,0.6974983215332031,7.708345890045166,0.4497919976711273,9.556627750396729,201433088,8.87255072593689,0.03996610641479492,0.011632919311523438,0.0071451663970947266,0.013490915298461914,0.072235107421875,0.017472000792622566,0.7179840207099915,0.7354559898376465
B-A,1,both,window2,jitter,B,sender,5,False,True,1.554646995130323,1.9967191219329834,0.6357510089874268,6.621162176132202,0.43116798996925354,9.71855115890503,201433088,8.953476905822754,0.03876090049743652,0.011395931243896484,0.007003068923950195,0.01332402229309082,0.07048392295837402,0.016704000532627106,2.045919895172119,2.062623977661133
B-A,1,both,window2,jitter,B,sender,6,False,True,4.674791804135881,5.110696792602539,0.870384931564331,3.09158992767334,0.4282880127429962,9.534360885620117,201433088,8.862629890441895,0.04593300819396973,0.012940168380737305,0.007437944412231445,0.013278961181640625,0.0795900821685791,0.01881599985063076,5.166207790374756,5.185023784637451
B-A,1,both,window2,jitter,B,sender,7,False,True,0.7554942098202959,1.1810321807861328,0.7009458541870117,7.201007843017578,0.4169600009918213,9.533066034317017,201433088,8.894001960754395,0.039552927017211914,0.01147913932800293,0.007100105285644531,0.013277053833007812,0.07140922546386719,0.016896000131964684,1.2301440238952637,1.247040033340454
B-A,1,both,window2,jitter,B,sender,8,False,True,3.408394655466541,3.8209328651428223,2.0490353107452393,3.353179931640625,0.4434559941291809,9.699573040008545,201433088,9.030579328536987,0.12605690956115723,0.011744976043701172,0.010683059692382812,0.01270604133605957,0.16119098663330078,0.020927999168634415,3.9557759761810303,3.9767038822174072
B-A,1,both,window2,jitter,B,sender,9,False,True,1.5101771992777362,1.9427061080932617,0.5563299655914307,6.598073959350586,0.4274879992008209,9.55770230293274,201433088,8.900691986083984,0.03874611854553223,0.01126408576965332,0.007227897644042969,0.013517141342163086,0.0707552433013916,0.017055999487638474,1.9910720586776733,2.0081279277801514
B-A,1,both,window2,jitter,B,sender,10,False,True,4.954404993329441,5.4286510944366455,0.49118804931640625,3.259183883666992,0.43350398540496826,9.645233154296875,201433088,8.987693309783936,0.039277076721191406,0.011526107788085938,0.007076740264892578,0.01365518569946289,0.07153511047363281,0.017184000462293625,5.477344036102295,5.494527816772461
B-A,1,both,window2,jitter,A,receiver,1,False,True,5.2961586088967065,5.822661399841309,,8.300803184509277,0.6361920237541199,17.337345123291016,201433088,16.44456958770752,0.058985233306884766,0.018294811248779297,0.017154216766357422,2.2757177352905273,2.370151996612549,0.0016639999812468886,8.179167747497559,8.180831909179688
B-A,1,both,window2,jitter,A,receiver,2,False,True,0.6491542149057956,1.275146484375,,14.894299507141113,0.4397119879722595,17.23512840270996,201433088,16.412583351135254,0.039563655853271484,0.012200355529785156,0.007079124450683594,0.5009737014770508,0.559816837310791,0.0016319999704137444,1.7450239658355713,1.7466559410095215
B-A,1,both,window2,jitter,A,receiver,3,False,True,6.5366159241561785,7.081907749176025,,8.272540092468262,0.6630079746246338,17.466372966766357,201433088,16.381003856658936,0.14890098571777344,0.01839590072631836,0.01946401596069336,1.1789531707763672,1.3657140731811523,0.0016319999704137444,8.43404769897461,8.435680389404297
B-A,1,both,window2,jitter,A,receiver,4,False,True,0.19392448979470966,0.7747845649719238,,15.634254932403564,0.4866560101509094,17.235618591308594,201433088,16.52881145477295,0.040457725524902344,0.012589454650878906,0.008428096771240234,0.20613431930541992,0.2676095962524414,0.006688000168651342,0.8295040130615234,0.8361920118331909
B-A,1,both,window2,jitter,A,receiver,5,False,True,1.554646995130323,2.1551313400268555,,14.06935977935791,0.48076799511909485,16.967953205108643,201433088,16.255587100982666,0.04342079162597656,0.028411865234375,0.030010223388671875,0.08471822738647461,0.18656110763549805,0.05161599814891815,2.207007884979248,2.2586240768432617
B-A,1,both,window2,jitter,A,receiver,6,False,True,4.674791804135881,5.205403804779053,,10.69524097442627,0.44630399346351624,16.823304176330566,201433088,16.161937713623047,0.04001903533935547,0.013089179992675781,0.0069217681884765625,0.34833192825317383,0.40836191177368164,0.2673279941082001,5.264736175537109,5.532063961029053
B-A,1,both,window2,jitter,A,receiver,7,False,True,0.7554942098202959,1.32135009765625,,14.747865200042725,0.4190720021724701,16.840760231018066,201433088,16.212282180786133,0.04017496109008789,0.01287698745727539,0.0069141387939453125,0.2249612808227539,0.2849273681640625,0.0016319999704137444,1.5104000568389893,1.5120320320129395
B-A,1,both,window2,jitter,A,receiver,8,False,True,3.408394655466541,4.069771766662598,,10.678997039794922,0.4214079976081848,16.831347942352295,201433088,16.18257999420166,0.03967094421386719,0.012563228607177734,0.006775856018066406,1.4351067543029785,1.4941167831420898,0.0015999999595806003,5.548096179962158,5.54969596862793
B-A,1,both,window2,jitter,A,receiver,9,False,True,1.5101771992777362,2.087754249572754,,14.260973930358887,0.4212479889392853,16.95919895172119,201433088,16.32277011871338,0.07933664321899414,0.013550758361816406,0.03372526168823242,0.004260063171386719,0.1308727264404297,0.0029120000544935465,2.1887359619140625,2.191648006439209
B-A,1,both,window2,jitter,A,receiver,10,False,True,4.954404993329441,5.533387660980225,,10.96988582611084,0.42982399463653564,17.0504789352417,201433088,16.398945331573486,0.040647029876708984,0.012606620788574219,0.006524085998535156,0.0022759437561035156,0.062053680419921875,0.017823999747633934,5.576064109802246,5.593887805938721
B-A,1,both,priority,zero,B,sender,1,False,True,0,0.3088531494140625,0.7904419898986816,8.43380618095398,0.4060479998588562,9.969756126403809,201433088,9.327009916305542,0.03579306602478027,0.011311054229736328,0.00686192512512207,0.01354217529296875,0.06750822067260742,0.01648000068962574,0.35715198516845703,0.37363201379776
B-A,1,both,priority,zero,B,sender,2,False,True,0,0.30692315101623535,1.0960650444030762,8.292028903961182,0.40588799118995667,10.13198709487915,201433088,9.510327100753784,0.036324262619018555,0.01148080825805664,0.006579160690307617,0.013541936874389648,0.06792616844177246,0.016543999314308167,0.3558720052242279,0.3724159896373749
B-A,1,both,priority,zero,B,sender,3,False,True,0,0.33206701278686523,0.8278741836547852,8.386276960372925,0.4363200068473816,10.013000965118408,201433088,9.36206603050232,0.037767887115478516,0.011165142059326172,0.006482839584350586,0.013390064239501953,0.06880593299865723,0.015776000916957855,0.3829439878463745,0.39871999621391296
B-A,1,both,priority,zero,B,sender,4,False,True,0,0.3097958564758301,0.8070049285888672,8.453428983688354,0.41251200437545776,10.01331901550293,201433088,9.381090879440308,0.03649115562438965,0.01151895523071289,0.006683826446533203,0.013340950012207031,0.06803488731384277,0.016448000445961952,0.35868799686431885,0.37513598799705505
B-A,1,both,priority,zero,B,sender,5,False,True,0,0.32947778701782227,1.141442060470581,8.252447843551636,0.408160001039505,10.16179609298706,201433088,9.535496234893799,0.0364689826965332,0.01155400276184082,0.0072062015533447266,0.013599872589111328,0.06882905960083008,0.017472000792622566,0.378464013338089,0.3959360122680664
B-A,1,both,priority,zero,B,sender,6,False,True,0,0.30288004875183105,1.1355159282684326,8.11864686012268,0.4100799858570099,9.99757194519043,201433088,9.352129936218262,0.036051034927368164,0.011783599853515625,0.006640195846557617,0.013248920440673828,0.06772375106811523,0.016575999557971954,0.3518719971179962,0.3684479892253876
B-A,1,both,priority,zero,B,sender,7,False,True,0,0.3724501132965088,1.0900967121124268,8.034660816192627,0.4435519874095917,9.97502589225769,201433088,9.302509069442749,0.03736400604248047,0.011548995971679688,0.0069849491119384766,0.013516902923583984,0.06941485404968262,0.016767999157309532,0.4240959882736206,0.4408639967441559
B-A,1,both,priority,zero,B,sender,8,False,True,0,0.33582019805908203,1.081878900527954,8.09203314781189,0.4394559860229492,9.979692220687866,201433088,9.315912246704102,0.024539709091186523,0.011366128921508789,0.006558895111083984,0.013651132583618164,0.05611586570739746,0.015968000516295433,0.37139201164245605,0.38736000657081604
B-A,1,both,priority,zero,B,sender,9,False,True,0,0.32564496994018555,1.0644030570983887,8.27386999130249,0.41388800740242004,10.108320951461792,201433088,9.468370914459229,0.03602004051208496,0.011564970016479492,0.006837129592895508,0.01337885856628418,0.06780099868774414,0.01708799973130226,0.3740159869194031,0.3911040127277374
B-A,1,both,priority,zero,B,sender,10,False,True,0,0.27834010124206543,1.1509766578674316,8.376100063323975,0.6994240283966064,10.549360990524292,201433088,9.602874994277954,0.05657601356506348,0.01746678352355957,0.017391204833984375,0.01173090934753418,0.1031649112701416,0.03219199925661087,0.3503359854221344,0.38252800703048706
B-A,1,both,priority,zero,A,receiver,1,False,True,0,0.44917774200439453,,16.104652881622314,0.4336639940738678,17.433766841888428,201433088,16.778722763061523,0.037847042083740234,0.012140750885009766,0.007140159606933594,0.3265190124511719,0.38364696502685547,0.0016319999704137444,0.8277760148048401,0.8294079899787903
B-A,1,both,priority,zero,A,receiver,2,False,True,0,0.441617488861084,,16.53754997253418,0.40508800745010376,18.14562177658081,201433088,17.34514570236206,0.03936433792114258,0.012266159057617188,0.007035255432128906,0.6313896179199219,0.6900553703308105,0.0016319999704137444,1.0540159940719604,1.0556479692459106
B-A,1,both,priority,zero,A,receiver,3,False,True,0,0.3834352493286133,,16.06609010696411,0.4033919870853424,17.381582736968994,201433088,16.80604362487793,0.05148506164550781,0.018143653869628906,0.017212867736816406,0.37249326705932617,0.4593348503112793,0.0016319999704137444,0.8399999737739563,0.8416320085525513
B-A,1,both,priority,zero,A,receiver,4,False,True,0,0.4303288459777832,,16.16426944732666,0.5238080024719238,17.593379974365234,201433088,16.85151481628418,0.0392918586730957,0.012698173522949219,0.007140159606933594,0.3577089309692383,0.4168391227722168,0.0015999999595806003,0.8420479893684387,0.8436480164527893
B-A,1,both,priority,zero,A,receiver,5,False,True,0,0.4544992446899414,,16.090373039245605,0.4005439877510071,17.692588329315186,201433088,16.89608144760132,0.04218578338623047,0.012038707733154297,0.006763458251953125,0.6178789138793945,0.6788668632507324,0.0015999999595806003,1.0587519407272339,1.0603519678115845
B-A,1,both,priority,zero,A,receiver,6,False,True,0,0.3935203552246094,,16.97341299057007,0.4009920060634613,18.57260227203369,201433088,17.76767063140869,0.04033327102661133,0.012040138244628906,0.006698131561279297,0.6727948188781738,0.7318663597106934,0.0015999999595806003,1.0501760244369507,1.0517760515213013
B-A,1,both,priority,zero,A,receiver,7,False,True,0,0.43529224395751953,,16.967628479003906,0.3964479863643646,18.550358295440674,201433088,17.756571769714355,0.03856706619262695,0.012019634246826172,0.0067691802978515625,0.6256680488586426,0.6830239295959473,0.0016319999704137444,1.0445760488510132,1.0462080240249634
B-A,1,both,priority,zero,A,receiver,8,False,True,0,0.3701643943786621,,16.223130702972412,0.4837439954280853,17.89249038696289,201433088,17.037120819091797,0.13586139678955078,0.014209747314453125,0.011275768280029297,0.5776753425598145,0.7390222549438477,0.0015999999595806003,1.0295360088348389,1.0311360359191895
B-A,1,both,priority,zero,A,receiver,9,False,True,0,0.41587209701538086,,16.284474849700928,0.46166399121284485,17.896231174468994,201433088,17.081621646881104,0.0387883186340332,0.012507915496826172,0.006595611572265625,0.6065573692321777,0.6644492149353027,0.0016319999704137444,1.0001280307769775,1.0017600059509277
B-A,1,both,priority,zero,A,receiver,10,False,True,0,0.4555220603942871,,16.26767110824585,0.4208959937095642,17.88844394683838,201433088,17.071756839752197,0.03822183609008789,0.012004375457763672,0.006705760955810547,0.6193680763244629,0.676300048828125,0.0015999999595806003,1.0535039901733398,1.0551040172576904
B-A,1,both,priority,delay2,B,sender,1,False,True,2,2.334326982498169,0.5908710956573486,6.639146089553833,0.650111973285675,10.256816148757935,201433088,9.34266996383667,0.05696821212768555,0.01738595962524414,0.01720285415649414,0.011806011199951172,0.103363037109375,0.031808000057935715,2.4075520038604736,2.4393599033355713
B-A,1,both,priority,delay2,B,sender,2,False,True,2,2.432239055633545,0.4580569267272949,6.6674981117248535,0.39155200123786926,9.981084108352661,201433088,9.372811079025269,0.039092063903808594,0.011857032775878906,0.006747722625732422,0.01363825798034668,0.0713350772857666,0.017535999417304993,2.4851200580596924,2.5026559829711914
B-A,1,both,priority,delay2,B,sender,3,False,True,2,2.454698085784912,0.4627058506011963,6.743765830993652,0.666047990322113,10.369266986846924,201433088,9.45878791809082,0.039237260818481445,0.012144804000854492,0.0158998966217041,0.002559185028076172,0.06984114646911621,0.011168000288307667,2.5087039470672607,2.519871950149536
B-A,1,both,priority,delay2,B,sender,4,False,True,2,2.459160804748535,0.5229508876800537,6.707885980606079,0.39769598841667175,10.11850094795227,201433088,9.498707056045532,0.037966012954711914,0.011811017990112305,0.008006811141967773,0.010314226150512695,0.06809806823730469,0.009631999768316746,2.5119359493255615,2.5215680599212646
B-A,1,both,priority,delay2,B,sender,5,False,True,2,2.447233200073242,1.0773489475250244,6.169486999511719,0.4086399972438812,10.135921239852905,201433088,9.501159906387329,0.03735494613647461,0.011432170867919922,0.006943941116333008,0.01367497444152832,0.06940603256225586,0.017216000705957413,2.4980480670928955,2.5152640342712402
B-A,1,both,priority,delay2,B,sender,6,False,True,2,2.4105989933013916,0.8413000106811523,6.448111057281494,0.4407680034637451,10.174152851104736,201433088,9.511405944824219,0.037606000900268555,0.011204957962036133,0.006582975387573242,0.013781070709228516,0.06917500495910645,0.01651199907064438,2.4618239402770996,2.4783360958099365
B-A,1,both,priority,delay2,B,sender,7,False,True,2,2.4046552181243896,0.8685479164123535,6.253754138946533,0.4323520064353943,9.992337226867676,201433088,9.322235822677612,0.03746294975280762,0.011262893676757812,0.006735086441040039,0.013410091400146484,0.06887102127075195,0.016543999314308167,2.4567360877990723,2.4732799530029297
B-A,1,both,priority,delay2,B,sender,8,False,True,2,2.437089681625366,0.9319121837615967,6.149656057357788,0.4026559889316559,9.953307867050171,201433088,9.33133602142334,0.0379948616027832,0.011518001556396484,0.007133960723876953,0.013520002365112305,0.07016682624816895,0.017055999487638474,2.488800048828125,2.5058560371398926
B-A,1,both,priority,delay2,B,sender,9,False,True,2,2.4163520336151123,0.9250881671905518,6.309919118881226,0.6714879870414734,10.36935305595398,201433088,9.450135946273804,0.05811905860900879,0.017420053482055664,0.01738905906677246,0.011545658111572266,0.10447382926940918,0.03155200183391571,2.490463972091675,2.5220160484313965
B-A,1,both,priority,delay2,B,sender,10,False,True,2,2.476746082305908,0.8825340270996094,6.487665891647339,0.4503679871559143,10.33094596862793,201433088,9.626296043395996,0.12138986587524414,0.018340110778808594,0.02215886116027832,0.0025081634521484375,0.1643970012664795,0.1072319969534874,2.5358400344848633,2.6430718898773193
B-A,1,both,priority,delay2,A,receiver,1,False,True,2,2.53120756149292,,14.880021095275879,0.42208001017570496,18.016109943389893,201433088,17.182442665100098,0.03836536407470703,0.012201786041259766,0.006886482238769531,0.05715370178222656,0.11460733413696289,0.001728000002913177,2.633824110031128,2.635551929473877
B-A,1,both,priority,delay2,A,receiver,2,False,True,2,2.5766987800598145,,15.068774223327637,0.4530560076236725,18.223589420318604,201433088,17.37051773071289,0.039834022521972656,0.012726783752441406,0.0066242218017578125,0.002716064453125,0.061901092529296875,0.01836800016462803,2.6227200031280518,2.6410880088806152
B-A,1,both,priority,delay2,A,receiver,3,False,True,2,2.5453667640686035,,15.192646980285645,0.41974401473999023,18.304941177368164,201433088,17.50138568878174,0.03828716278076172,0.01282501220703125,0.006920814514160156,0.028298377990722656,0.08633136749267578,0.014112000353634357,2.6072640419006348,2.6213760375976562
B-A,1,both,priority,delay2,A,receiver,4,False,True,2,2.5114755630493164,,14.672109603881836,0.6610559821128845,18.078916549682617,201433088,17.072991847991943,0.11237430572509766,0.016136646270751953,0.025371074676513672,0.00335693359375,0.15723896026611328,0.10320000350475311,2.566272020339966,2.6694719791412354
B-A,1,both,priority,delay2,A,receiver,5,False,True,2,2.5619397163391113,,14.052736282348633,0.44150400161743164,17.727250576019287,201433088,16.900114059448242,0.03840446472167969,0.012994766235351562,0.006882190704345703,0.5534238815307617,0.6117053031921387,0.5478079915046692,2.62444806098938,3.1722559928894043
B-A,1,both,priority,delay2,A,receiver,6,False,True,2,2.524838924407959,,13.978517055511475,0.456928014755249,17.462563037872314,201433088,16.81943702697754,0.05223989486694336,0.01921701431274414,0.017618179321289062,0.3465452194213867,0.4356203079223633,0.001728000002913177,2.9636480808258057,2.9653759002685547
B-A,1,both,priority,delay2,A,receiver,7,False,True,2,2.506887912750244,,14.032504081726074,0.445279985666275,17.48147678375244,201433088,16.814995288848877,0.038886070251464844,0.012803077697753906,0.006674289703369141,0.3756446838378906,0.4340081214904785,0.0016959999920800328,2.9408318996429443,2.942528009414673
B-A,1,both,priority,delay2,A,receiver,8,False,True,2,2.5963950157165527,,14.14124870300293,0.4307520091533661,17.61879301071167,201433088,16.929032802581787,0.039099693298339844,0.012608528137207031,0.006923675537109375,0.3311018943786621,0.38973379135131836,0.001728000002913177,2.980992078781128,2.982719898223877
B-A,1,both,priority,delay2,A,receiver,9,False,True,2,2.623170852661133,,14.055119514465332,0.4246079921722412,17.56981897354126,201433088,16.82454776763916,0.03927803039550781,0.013112068176269531,0.006871223449707031,0.34973764419555664,0.408998966217041,0.001728000002913177,3.032480001449585,3.034208059310913
B-A,1,both,priority,delay2,A,receiver,10,False,True,2,2.6215438842773438,,14.037450790405273,0.4307200014591217,17.471489906311035,201433088,16.828084468841553,0.043048858642578125,0.01271820068359375,0.006830692291259766,0.25849199295043945,0.3210897445678711,0.001728000002913177,2.9386560916900635,2.9403839111328125
B-A,1,both,priority,jitter,B,sender,1,False,True,7.4511846607808545,7.878022909164429,1.1454298496246338,0.7538778781890869,0.669920027256012,10.493451833724976,201433088,9.575570106506348,0.05829191207885742,0.017731904983520508,0.017478227615356445,0.004038810729980469,0.09754085540771484,0.026815999299287796,7.949056148529053,7.975872039794922
B-A,1,both,priority,jitter,B,sender,2,False,True,0.16104003211328433,0.5846657752990723,0.8511371612548828,8.214926958084106,0.4262079894542694,10.112159729003906,201433088,9.468492269515991,0.03941488265991211,0.011490106582641602,0.018952131271362305,0.08789682388305664,0.15775394439697266,0.026815999299287796,0.637440025806427,0.6642559766769409
B-A,1,both,priority,jitter,B,sender,3,False,True,4.256082060613433,4.7049431800842285,1.0458729267120361,3.853165864944458,0.42879998683929443,10.065914154052734,201433088,9.412622213363647,0.03897809982299805,0.011984825134277344,0.006820201873779297,0.017868757247924805,0.07565188407897949,0.017472000792622566,4.757440090179443,4.774911880493164
B-A,1,both,priority,jitter,B,sender,4,False,True,6.756202335421224,7.2033350467681885,0.6520519256591797,1.8777439594268799,0.435808002948761,10.20213508605957,201433088,9.505475282669067,0.04549908638000488,0.01288604736328125,0.006929874420166016,0.0025980472564697266,0.06791305541992188,0.018688000738620758,7.254303932189941,7.272992134094238
B-A,1,both,priority,jitter,B,sender,5,False,True,0.31577177618797414,0.7322630882263184,0.4811360836029053,8.335164070129395,0.5260159969329834,10.106125116348267,201433088,9.344728231430054,0.03660702705383301,0.01190495491027832,0.006824970245361328,0.013298988342285156,0.06863594055175781,0.017023999243974686,0.7813119888305664,0.7983360290527344
B-A,1,both,priority,jitter,B,sender,6,False,True,4.680254973703843,5.160921096801758,0.6158809661865234,3.983705997467041,0.46031999588012695,10.254884958267212,201433088,9.573300123214722,0.04119420051574707,0.011981964111328125,0.006702899932861328,0.0023200511932373047,0.06219911575317383,0.01756799966096878,5.207007884979248,5.224575996398926
B-A,1,both,priority,jitter,B,sender,7,False,True,5.276110542596347,5.7004828453063965,0.9986381530761719,2.9420390129089355,0.4355520009994507,10.111433982849121,201433088,9.417123079299927,0.03869295120239258,0.011718034744262695,0.007224082946777344,0.013779878616333008,0.07141494750976562,0.018592000007629395,5.751967906951904,5.770559787750244
B-A,1,both,priority,jitter,B,sender,8,False,True,7.852819842625249,8.322331190109253,0.957848072052002,0.21318793296813965,0.4477759897708893,9.976600170135498,201433088,9.292603969573975,0.04439902305603027,0.012413978576660156,0.0071849822998046875,0.013597965240478516,0.07759594917297363,0.018303999677300453,8.380319595336914,8.398624420166016
B-A,1,both,priority,jitter,B,sender,9,False,True,6.0328818692572135,6.465851068496704,0.9759209156036377,2.09346604347229,0.430431991815567,9.99975299835205,201433088,9.344557046890259,0.03884315490722656,0.011898994445800781,0.006643772125244141,0.013561010360717773,0.07094693183898926,0.016992000862956047,6.51855993270874,6.535552024841309
B-A,1,both,priority,jitter,B,sender,10,False,True,0.4074498120840877,0.860321044921875,1.027350902557373,7.646307945251465,0.4594559967517853,10.024471998214722,201433088,9.341810941696167,0.03591609001159668,0.011336088180541992,0.0066928863525390625,0.013369083404541016,0.06731414794921875,0.0161920003592968,0.9088640213012695,0.925055980682373
B-A,1,both,priority,jitter,A,receiver,1,False,True,7.4511846607808545,8.051883220672607,,8.506033897399902,0.43033599853515625,17.6740779876709,201433088,16.831954956054688,0.05733776092529297,0.018142223358154297,0.017528057098388672,0.5126409530639648,0.6056489944458008,0.0017600000137463212,8.660415649414062,8.662176132202148
B-A,1,both,priority,jitter,A,receiver,2,False,True,0.16104003211328433,0.8013405799865723,,15.999701976776123,0.41440001130104065,17.75819158554077,201433088,16.95025873184204,0.03934764862060547,0.0129241943359375,0.006948947906494141,0.24524259567260742,0.30446338653564453,0.0016319999704137444,1.0314879417419434,1.033120036125183
B-A,1,both,priority,jitter,A,receiver,3,False,True,4.256082060613433,4.773728370666504,,11.870118618011475,0.6614720225334167,18.014777183532715,201433088,17.007718563079834,0.050065040588378906,0.014113903045654297,0.01708221435546875,0.5509638786315918,0.6322250366210938,0.0017600000137463212,5.407839775085449,5.409599781036377
B-A,1,both,priority,jitter,A,receiver,4,False,True,6.756202335421224,7.265336990356445,,9.809494972229004,0.6113920211791992,17.91275691986084,201433088,16.9659161567688,0.05215311050415039,0.016753196716308594,0.017197608947753906,0.05708742141723633,0.14319133758544922,0.0017920000245794654,7.408512115478516,7.410304069519043
B-A,1,both,priority,jitter,A,receiver,5,False,True,0.31577177618797414,0.8100323677062988,,16.13332176208496,0.49296000599861145,17.600994110107422,201433088,16.819660186767578,0.04158830642700195,0.012866497039794922,0.007056236267089844,0.041570186614990234,0.10308122634887695,0.0015999999595806003,0.9088640213012695,0.9104639887809753
B-A,1,both,priority,jitter,A,receiver,6,False,True,4.680254973703843,5.2284159660339355,,11.898464679718018,0.6820480227470398,18.041388988494873,201433088,16.925129890441895,0.05809497833251953,0.018544673919677734,0.017156124114990234,0.0531916618347168,0.1469874382019043,0.0017920000245794654,5.378848075866699,5.380640029907227
B-A,1,both,priority,jitter,A,receiver,7,False,True,5.276110542596347,5.834306240081787,,10.553406238555908,0.707423985004425,17.756377696990967,201433088,16.789599418640137,0.06245279312133789,0.0189208984375,0.017722129821777344,0.47443103790283203,0.5735268592834473,0.0017920000245794654,6.412288188934326,6.4140801429748535
B-A,1,both,priority,jitter,A,receiver,8,False,True,7.852819842625249,8.397186756134033,,8.595059871673584,0.6826879978179932,18.264895915985107,201433088,17.16452646255493,0.05892181396484375,0.018741130828857422,0.017045974731445312,0.4052309989929199,0.4999399185180664,0.0017600000137463212,8.90220832824707,8.90396785736084
B-A,1,both,priority,jitter,A,receiver,9,False,True,6.0328818692572135,6.5930280685424805,,9.917914867401123,0.4367679953575134,17.505493640899658,201433088,16.84025764465332,0.03937816619873047,0.012900352478027344,0.006634235382080078,0.43825721740722656,0.49716997146606445,0.001728000002913177,7.0867838859558105,7.088511943817139
B-A,1,both,priority,jitter,A,receiver,10,False,True,0.4074498120840877,0.9575300216674805,,15.437695026397705,0.4224959909915924,17.487345218658447,201433088,16.838820457458496,0.039046287536621094,0.012639045715332031,0.007003307342529297,0.5519075393676758,0.6105961799621582,0.0016639999812468886,1.565951943397522,1.5676159858703613
B-A,128,none,bulk,zero,B,sender,1,False,True,0,0.14566683769226074,2.1133062839508057,0.00022220611572265625,0.46406400203704834,2.7569990158081055,0,0,0.03609299659729004,0.011483192443847656,0.007458925247192383,0.012859821319580078,0.06789493560791016,0.028416000306606293,0.18294399976730347,0.21135999262332916
B-A,128,none,bulk,zero,B,sender,2,False,True,0,0.13828086853027344,2.1136062145233154,0.00019478797912597656,0.4493120014667511,2.7312331199645996,0,0,0.03626823425292969,0.011138916015625,0.0065958499908447266,0.013837099075317383,0.0678400993347168,0.02831999957561493,0.17478400468826294,0.20310400426387787
B-A,128,none,bulk,zero,B,sender,3,False,True,0,0.14617204666137695,2.045750141143799,0.00015306472778320312,0.4465920031070709,2.6554501056671143,0,0,0.034760236740112305,0.011057853698730469,0.006206035614013672,0.014581918716430664,0.06660604476928711,0.02860799990594387,0.1809920072555542,0.20960000157356262
B-A,128,none,bulk,zero,B,sender,4,False,True,0,0.10768413543701172,2.0252890586853027,0.00012087821960449219,0.43136000633239746,2.5820658206939697,0,0,0.017063140869140625,0.008968830108642578,0.005636930465698242,0.014838218688964844,0.04650712013244629,0.026016000658273697,0.12531200051307678,0.15132799744606018
B-A,128,none,bulk,zero,B,sender,5,False,True,0,0.0996091365814209,2.0200929641723633,0.00013899803161621094,0.43113601207733154,2.566272258758545,0,0,0.016904830932617188,0.006696939468383789,0.006032228469848633,0.01491689682006836,0.04455089569091797,0.024159999564290047,0.11715199798345566,0.14131200313568115
B-A,128,none,bulk,zero,B,sender,6,False,True,0,0.10067319869995117,2.01631498336792,0.00010991096496582031,0.42816001176834106,2.560920000076294,0,0,0.016429901123046875,0.006590127944946289,0.006569862365722656,0.014374971389770508,0.04396486282348633,0.024159999564290047,0.11750400066375732,0.14166399836540222
B-A,128,none,bulk,zero,B,sender,7,False,True,0,0.10495996475219727,2.014604091644287,0.00011992454528808594,0.42899200320243835,2.563060998916626,0,0,0.015930891036987305,0.0063059329986572266,0.0056819915771484375,0.015521049499511719,0.04343986511230469,0.02412799932062626,0.12124799937009811,0.14537599682807922
B-A,128,none,bulk,zero,B,sender,8,False,True,0,0.10022497177124023,2.098181962966919,0.00011491775512695312,0.4285759925842285,2.6409947872161865,0,0,0.015318155288696289,0.006132841110229492,0.0053980350494384766,0.01576089859008789,0.04260993003845215,0.023840000852942467,0.11475200206041336,0.13859200477600098
B-A,128,none,bulk,zero,B,sender,9,False,True,0,0.13282990455627441,2.065742015838623,0.00013208389282226562,0.4423680007457733,2.658665895462036,0,0,0.0171811580657959,0.0068476200103759766,0.005800008773803711,0.01518106460571289,0.04500985145568848,0.0244159996509552,0.1504639983177185,0.1748799979686737
B-A,128,none,bulk,zero,B,sender,10,False,True,0,0.12641596794128418,2.0790770053863525,0.0001537799835205078,0.5378239750862122,2.760215997695923,0,0,0.01994800567626953,0.010308265686035156,0.006865024566650391,0.01390385627746582,0.0510251522064209,0.027615999802947044,0.14688000082969666,0.17449599504470825
B-A,128,none,bulk,zero,A,receiver,1,False,True,0,2.0337886810302734,,0.00014638900756835938,0.5625280141830444,2.6928768157958984,0,0,0.021914005279541016,0.007508754730224609,0.007480621337890625,0.03595161437988281,0.07285499572753906,0.04758400097489357,2.0569920539855957,2.1045761108398438
B-A,128,none,bulk,zero,A,receiver,2,False,True,0,2.026871681213379,,0.0001621246337890625,0.4434239864349365,2.5625977516174316,0,0,0.019327640533447266,0.0074920654296875,0.00611114501953125,0.03703880310058594,0.06996965408325195,0.04575999826192856,2.048448085784912,2.094208002090454
B-A,128,none,bulk,zero,A,receiver,3,False,True,0,2.0289902687072754,,0.00012683868408203125,0.43935999274253845,2.559831142425537,0,0,0.01881551742553711,0.006800174713134766,0.006378173828125,0.03703498840332031,0.06902885437011719,0.04588799923658371,2.04966402053833,2.0955519676208496
